Index,aa,ab,ac,Yh,Yi,Yj,ERM Classification,Correct
1,0.20485113,-0.019499321,-0.065576673,-0.054801794,-0.67095512,0.23082353,1,True
1,0.3299109,-0.030652987,-0.11133949,-0.74188748,-0.66657558,0.23424176,1,True
1,0.28209052,-0.035917961,-0.13459051,-0.47924368,-0.66518931,0.23288843,5,False
1,0.23642503,-0.0039595028,-0.082776234,-0.42750796,-0.6669659,0.23188767,1,True
1,0.26249881,-0.038666086,-0.11406826,0.44549457,-0.67739282,0.22722556,5,False
1,0.28205603,-0.020443227,-0.12081687,0.6331381,-0.67144589,0.23171638,5,False
1,0.27828746,-0.02619487,-0.13065792,0.045704237,-0.67497649,0.23203877,5,False
1,0.24048014,-0.0201315,-0.10934106,0.90449889,-0.67717468,0.23148995,1,True
1,0.26084483,-0.010898746,-0.058894485,-0.58810185,-0.67545172,0.23176967,1,True
1,0.33155603,-0.03782632,-0.12553192,-0.79811378,-0.67577062,0.23127404,1,True
1,0.2070012,-0.04096259,-0.18414523,-0.16986604,-0.6684262,0.23304608,2,False
1,0.21261503,-0.001846184,-0.10760445,0.52677855,-0.65039454,0.23673502,1,True
1,0.34133188,0.00056060609,-0.084998318,0.66491228,-0.6426057,0.23852453,1,True
1,0.32633623,-0.020819806,-0.12063572,0.33066001,-0.65452062,0.23645886,1,True
1,0.22890476,-0.016636462,-0.070526649,0.25948426,-0.66271851,0.23608571,1,True
1,0.27786818,-0.0032640758,-0.038187435,-0.52028651,-0.66900353,0.2359816,5,False
1,0.35660119,-0.01516034,-0.092550043,0.078356691,-0.6812336,0.23196562,1,True
1,0.26777634,-0.027645292,-0.14148044,0.75575825,-0.68903196,0.22750449,5,False
3,0.4675788,-0.058708509,-0.18723558,-0.20112652,-0.70836608,0.21458523,3,True
3,0.34919901,-0.029120428,-0.13396415,0.6187433,-0.69186131,0.2171732,1,False
3,0.18207935,-0.017725638,-0.11918838,-0.092035091,-0.67697277,0.22029304,1,False
3,0.16572588,-0.027412711,-0.064930815,-0.67033467,-0.66596052,0.22254143,3,True
3,0.20151457,-0.0023298681,-0.050687922,-0.26444831,-0.66928541,0.22619784,1,False
3,0.3633738,-0.02151225,-0.12362539,-0.94143241,-0.67851016,0.22414637,3,True
3,0.40611977,-0.026236071,-0.1115393,-0.38347049,-0.68586167,0.22246289,3,True
3,0.28180621,-0.0067927962,-0.10883671,0.63348359,-0.69582268,0.2240802,5,False
3,0.44247029,-0.020737754,-0.093847443,-0.71791053,-0.69241956,0.22959249,3,True
3,0.40596843,-0.020303688,-0.11927065,0.53452764,-0.71123519,0.2213512,3,True
3,0.15656444,-0.034440234,-0.18319529,-0.26580207,-0.70205287,0.21684793,2,False
3,0.15526365,-0.037500781,-0.076218712,-0.8581133,-0.66627927,0.22294645,3,True
3,0.32974021,-0.019646373,-0.10410403,-0.014476177,-0.67066484,0.22838855,1,False
3,0.36422917,-0.018834273,-0.18756242,-0.82701126,-0.67806515,0.22698715,3,True
3,0.18208523,0.024570066,-0.067473979,0.16539625,-0.66487104,0.22973197,3,True
3,0.29499493,-0.020218637,-0.11010908,0.63771553,-0.67849249,0.22655584,5,False
3,0.46358931,-0.0016898587,-0.07404781,0.36544053,-0.69090275,0.22529067,3,True
3,0.36908223,-0.035336375,-0.15949438,0.79768048,-0.71854325,0.21244619,1,False
3,0.14125904,-0.016683463,-0.14126428,0.60495063,-0.70323173,0.21105194,3,True
3,0.15592739,-0.029963223,-0.074225459,-0.7974042,-0.68147449,0.21208012,3,True
3,0.28769205,-0.027051293,-0.081591873,-0.89826049,-0.6826314,0.21424936,5,False
3,0.39743281,-0.021809479,-0.12911027,-0.89725716,-0.69455302,0.2161461,3,True
3,0.20391731,0.0063502876,-0.098109375,0.0022522725,-0.69520274,0.22105313,1,False
3,0.29950521,-0.020443599,-0.1463952,0.70063019,-0.69274963,0.222377,1,False
2,0.078542448,-0.023138676,-0.31975079,0.30302697,-0.58492088,0.27420185,2,True
2,0.21288122,-0.044721703,-0.12092821,0.69758763,-0.51840324,0.28031377,2,True
2,0.29208396,-0.018471763,-0.12084184,-0.79144308,-0.49392195,0.28998001,2,True
2,0.26666563,-0.0068081253,-0.13698486,0.64893439,-0.48958977,0.29170984,2,True
2,0.26732558,-0.024155282,-0.078985617,0.84624269,-0.48795799,0.28779244,2,True
2,0.2888401,-0.023635228,-0.11318197,-0.11417973,-0.49038511,0.29132849,2,True
2,0.2923939,-0.017301965,-0.12488491,0.74417687,-0.49078473,0.29480111,2,True
2,0.28300245,-0.014088451,-0.11408135,-0.41386823,-0.49143817,0.29342115,2,True
2,0.31243057,-0.01738825,-0.094657512,-0.49829976,-0.49080027,0.29233577,2,True
2,0.077319451,-0.10498064,-0.24488819,0.61400045,-0.56030739,0.25095967,2,True
2,0.33289257,-0.0051155088,-0.082574877,0.7181658,-0.49254054,0.28049162,2,True
2,0.28186953,-0.029991451,-0.093835397,-0.78726224,-0.49340718,0.28546138,2,True
2,0.21754613,-0.048397947,-0.12793966,0.78098742,-0.48954181,0.29234813,2,True
2,0.28905259,-0.0093583167,-0.11087037,0.97221245,-0.47894908,0.29885034,2,True
2,0.32381946,-0.035463077,-0.09046698,-0.7990712,-0.48393987,0.29497023,2,True
2,0.31525192,-0.04256827,-0.098958862,0.62004466,-0.49682794,0.29574576,2,True
2,0.26211586,-0.0031463971,-0.13276921,0.8413554,-0.50403403,0.29596365,2,True
2,0.24379271,-0.0046569683,-0.115411,-0.85727547,-0.49874066,0.29102019,2,True
2,0.12387091,-0.019031665,-0.23623588,0.4850802,-0.5493621,0.28166837,2,True
2,0.24352745,-0.030896702,-0.083924782,-0.80481987,-0.50193092,0.28604856,2,True
2,0.28592723,-0.0041680696,-0.10139074,0.8710532,-0.50025853,0.29331137,2,True
2,0.25639508,-0.007225333,-0.10620817,0.88669229,-0.50482975,0.29060728,2,True
2,0.26119716,-0.033559536,-0.13061936,-0.92925049,-0.50474556,0.28760128,2,True
2,0.28640819,-0.024300314,-0.12168846,-0.26448734,-0.4954479,0.29216679,2,True
2,0.31730637,0.0014737915,-0.065982935,0.84579678,-0.49487249,0.29369459,2,True
2,0.29507553,-0.0084391535,-0.11044783,-0.11706853,-0.50837207,0.29013441,2,True
2,0.24377312,-0.036630914,-0.14060279,-0.033778109,-0.50458865,0.2902072,2,True
5,0.2841707,-0.013604893,-0.15581479,0.28045098,-0.88537566,0.046357524,5,True
5,0.27190273,-0.011096818,-0.11614541,-0.57334672,-0.86919515,0.045685175,5,True
5,0.27885368,-0.020003467,-0.10586254,0.7608462,-0.8644984,0.043249616,5,True
5,0.28519078,-0.027890932,-0.083320407,0.62582639,-0.86877924,0.045365258,5,True
5,0.27721926,-0.01625471,-0.1029424,-0.85854904,-0.87993317,0.049493938,5,True
5,0.2710741,-0.0045552794,-0.12769491,-0.5173705,-0.87955541,0.048504551,4,False
5,0.27737146,-0.014028328,-0.1116872,-0.89246288,-0.86951283,0.043454125,5,True
5,0.27775683,-0.020065272,-0.094148484,-0.70709279,-0.86767054,0.041964231,5,True
5,0.27707629,-0.016530801,-0.10357855,0.34153822,-0.87262005,0.043138184,5,True
5,0.27678625,-0.0099072017,-0.11964337,0.13817138,-0.87303681,0.042664349,4,False
5,0.27710837,-0.036252682,-0.14312032,0.56674812,-0.86699684,0.039933755,5,True
5,0.28233298,-0.02484943,-0.082637671,-0.56245084,-0.86635465,0.044510751,5,True
5,0.28016807,0.003804536,-0.062594446,-0.6243736,-0.87723845,0.047919189,5,True
5,0.27556107,-0.013754575,-0.12002304,0.33008053,-0.88149404,0.043039733,5,True
5,0.27690651,-0.016082977,-0.10754902,0.32434586,-0.87727426,0.041064738,5,True
5,0.28225331,-0.018388896,-0.089641716,0.79381928,-0.87763895,0.040751813,5,True
5,0.28113139,-0.01791209,-0.077063424,-0.91262704,-0.88405677,0.041257676,5,True
5,0.27439486,-0.01515541,-0.10891645,-0.3883131,-0.89174913,0.041455638,5,True
5,0.27140882,-0.013036308,-0.13919982,0.45970964,-0.88966393,0.040508082,5,True
5,0.27700281,-0.016060982,-0.11819271,-0.39980863,-0.88045191,0.039010173,5,True
5,0.28009718,-0.019147916,-0.10526336,0.60175962,-0.87728113,0.038640604,5,True
5,0.27773628,-0.01789148,-0.10754355,-0.36377557,-0.87888164,0.039433055,5,True
5,0.27874444,-0.021143943,-0.10167399,0.55097433,-0.88006925,0.040030223,5,True
5,0.27549335,-0.013739889,-0.11145736,0.012142066,-0.88214754,0.041083387,5,True
5,0.4063892,-0.079723642,0.026222205,-0.11720014,-0.74432033,0.010798431,2,False
5,0.28556253,-0.012842554,-0.091379075,-0.27131532,-0.80179588,0.035903896,4,False
5,0.27583797,-0.015137644,-0.10849383,-0.36589966,-0.81179387,0.035884466,4,False
5,0.28337791,-0.022399553,-0.091721148,-0.6374516,-0.81119938,0.034848485,4,False
5,0.2680665,-0.0095622559,-0.12877493,0.64866917,-0.81380744,0.034949318,4,False
5,0.27340383,-0.017144322,-0.11769212,0.67422185,-0.80591528,0.032441681,4,False
5,0.28487489,-0.027445739,-0.088035743,-0.59046175,-0.80521936,0.033897438,4,False
5,0.28242599,-0.020414442,-0.097362297,-0.33356135,-0.81438911,0.037913409,4,False
5,0.28370985,-0.019656042,-0.10742445,-0.58233187,-0.81975251,0.03957826,4,False
5,0.27585315,-0.013820891,-0.11675273,0.32402955,-0.81968484,0.039969772,4,False
5,0.27738754,-0.034021473,-0.13083474,0.7608816,-0.81579484,0.038496675,5,True
5,0.27205699,0.0044084796,-0.080335105,-0.49999035,-0.81429673,0.040965427,4,False
5,0.2725186,0.012042971,-0.080628141,-0.65052891,-0.81684977,0.033787534,4,False
5,0.27492413,-0.026888226,-0.14839094,0.29594549,-0.81499435,0.025593479,4,False
5,0.27586119,-0.017102524,-0.1191301,0.083601407,-0.80608752,0.027902788,4,False
5,0.28824091,-0.029680118,-0.089475412,0.55093724,-0.80497721,0.029599079,4,False
5,0.28110105,-0.026461908,-0.10387013,-0.37051774,-0.81480309,0.034896486,4,False
5,0.27202595,-0.0013289995,-0.12549146,0.72981209,-0.81720065,0.037746178,4,False
4,0.25117164,-0.035859567,-0.091836596,0.11300843,-0.68372918,0.18820636,5,False
4,0.27451178,-0.021764046,-0.086386241,0.096370669,-0.67434622,0.19631377,5,False
4,0.27269864,-0.018503003,-0.10286298,0.084472322,-0.66628019,0.19777931,5,False
4,0.27695584,-0.017128473,-0.10755246,0.18493353,-0.66355853,0.19842351,5,False
4,0.27647774,-0.017365472,-0.10793371,0.80358567,-0.66310459,0.19841154,5,False
4,0.28184873,-0.015391181,-0.11324879,-0.40105865,-0.66315537,0.1983511,5,False
4,0.28144334,-0.013561746,-0.11209949,-0.25123436,-0.66559018,0.19741994,5,False
4,0.27317459,-0.016276283,-0.10412031,0.016324006,-0.66776957,0.19599555,5,False
4,0.27660901,-0.018632491,-0.10898973,0.073100727,-0.6669252,0.19588136,5,False
4,0.28020416,-0.019931404,-0.10882853,-0.46141448,-0.66631624,0.19669206,5,False
4,0.28068494,-0.01971567,-0.11355701,0.160073,-0.66589458,0.19771902,5,False
4,0.2803428,-0.016043592,-0.11647327,0.074293616,-0.66760814,0.19866037,5,False
4,0.27816041,-0.014499434,-0.10890577,-0.20705818,-0.67024449,0.19832333,5,False
4,0.27666929,-0.015829355,-0.10695138,0.10764447,-0.67087319,0.19721647,5,False
4,0.27730571,-0.016174737,-0.10823572,0.16608145,-0.67121031,0.19657415,5,False
4,0.27974204,-0.017535137,-0.11493493,-0.12980756,-0.67168369,0.19626072,5,False
4,0.28142664,-0.016596377,-0.11346042,-0.29869583,-0.67322366,0.19640466,5,False
4,0.27541742,-0.015811163,-0.10400489,0.22384826,-0.67535516,0.19619078,5,False
4,0.27667412,-0.017101324,-0.10670654,0.52193369,-0.6750111,0.19576742,5,False
4,0.27741453,-0.017033282,-0.10391689,-0.099451976,-0.67388888,0.19570378,5,False
4,0.27275345,-0.016909915,-0.10173711,0.26772113,-0.67209155,0.19549993,5,False
4,0.27599668,-0.016006596,-0.10915785,-0.22332872,-0.67022328,0.19539397,5,False
4,0.2267335,-0.013992354,-0.031452189,-0.51469809,-0.9054687,0.13579619,3,False
4,0.2866837,-0.029421402,-0.096086897,-0.42114768,-0.87621085,0.1314381,5,False
4,0.2781328,-0.022245142,-0.091972894,-0.51465271,-0.86749072,0.13729872,5,False
4,0.27538919,-0.016534529,-0.094477012,-0.63163568,-0.86055535,0.13911807,5,False
4,0.27621307,-0.011417698,-0.10489915,-0.38732861,-0.85615669,0.13864723,5,False
4,0.27327735,-0.015805323,-0.098811139,0.34653046,-0.85629708,0.13658155,5,False
4,0.27692421,-0.019853157,-0.10818051,0.10001606,-0.85384179,0.13607134,5,False
4,0.28104762,-0.019459482,-0.11392169,0.46387937,-0.85280422,0.13716114,5,False
4,0.27669861,-0.018468244,-0.10928755,0.48654023,-0.85403678,0.13819207,5,False
4,0.27440303,-0.015236556,-0.10234245,0.17865079,-0.85426571,0.1384803,5,False
4,0.27933494,-0.018053878,-0.10789642,-0.45338728,-0.85255684,0.13786079,5,False
4,0.27859135,-0.019895775,-0.10462836,-0.37501526,-0.85187765,0.13836214,5,False
4,0.27627619,-0.018740774,-0.10075941,-0.093917896,-0.84994433,0.1395128,5,False
4,0.2755594,-0.019626385,-0.10285389,-0.078228735,-0.84661683,0.14031564,5,False
4,0.27466396,-0.01815704,-0.10561108,0.1679752,-0.84405866,0.14126579,5,False
4,0.28388428,-0.0097356304,-0.10728439,0.42064627,-0.84345925,0.14153485,5,False
6,0.26553411,0.00051976356,-0.091863914,0.18209731,0.46280117,0.44558156,6,True
6,0.21117632,-0.0032458782,-0.092835028,0.080145253,0.46935836,0.43417596,6,True
6,0.21678202,-0.0078338246,-0.099018545,0.073441249,0.48456593,0.42861576,6,True
6,0.23423544,-0.010038625,-0.099004522,-0.55062709,0.50048788,0.42377574,6,True
6,0.28252739,-0.019318715,-0.11133673,0.074711448,0.50955678,0.42088897,6,True
6,0.2725225,-0.018280898,-0.10833458,0.16538033,0.50918784,0.4217875,6,True
6,0.23968367,-0.0091789187,-0.099236682,-0.1958789,0.51128056,0.42185917,6,True
6,0.29232758,-0.020606629,-0.11549711,0.29057705,0.51847113,0.41909134,6,True
6,0.2707045,-0.016944527,-0.11062757,0.19546144,0.51614436,0.42063197,6,True
6,0.25947524,-0.014652592,-0.10461921,-0.23931857,0.51818955,0.42068764,6,True
6,0.30672257,-0.023221196,-0.11019666,0.17915162,0.52117678,0.41992483,6,True
6,0.26955442,-0.014947147,-0.10242563,-0.21461482,0.515896,0.42160641,6,True
6,0.29303988,-0.022389164,-0.11276111,-0.69579162,0.51679177,0.42066869,6,True
6,0.27809365,-0.019109997,-0.111255,0.063080921,0.51342652,0.42292376,6,True
6,0.23536355,-0.009171121,-0.10032735,-0.1562009,0.51467448,0.42365129,6,True
6,0.29370266,-0.02080138,-0.11235857,0.23365249,0.52285692,0.42086814,6,True
6,0.28170638,-0.017459737,-0.11020434,-0.15876655,0.52019746,0.42216797,6,True
6,0.29191753,-0.020918946,-0.11266466,0.15114442,0.51825246,0.42295601,6,True
6,0.2847796,-0.018820608,-0.10934629,0.77047756,0.51440925,0.42469801,6,True
6,0.30609286,-0.051117616,-0.16400991,0.51118603,0.47122602,0.41181423,6,True
6,0.30832808,0.0055018,-0.093847092,0.39355366,0.47088765,0.43511285,6,True
6,0.22460194,-0.0097908811,-0.094104986,0.21451373,0.46218963,0.42360935,6,True
6,0.29290301,-0.010333357,-0.10763435,0.19683705,0.47261459,0.41954325,6,True
6,0.31765866,-0.018781346,-0.11153228,0.3966068,0.46832636,0.4172485,6,True
6,0.26885606,-0.0071541997,-0.097671495,-0.60697424,0.46078066,0.41652456,6,True
6,0.28470019,-0.0094233177,-0.10278972,-0.40064147,0.46266328,0.41177924,6,True
6,0.26839248,-0.012718982,-0.10717881,-0.38452025,0.46128035,0.40813957,6,True
6,0.2803122,-0.01864366,-0.11094902,-0.31474981,0.46232368,0.40652528,6,True
6,0.32335463,-0.028580335,-0.117399,0.18151047,0.4602394,0.40798656,6,True
6,0.26129094,-0.0094417311,-0.1043404,0.27279704,0.45184026,0.411474,6,True
6,0.21116954,0.0035118055,-0.09131309,-0.17640873,0.45742329,0.40730055,6,True
6,0.26842959,-0.014374819,-0.10443913,-0.13353328,0.47184783,0.39933602,6,True
6,0.276461,-0.016329353,-0.10640485,0.67308206,0.47422765,0.39782341,6,True
6,0.2474114,-0.0090289097,-0.099013562,-0.16956724,0.47478079,0.39692023,6,True
6,0.2889568,-0.021767059,-0.11397839,0.046181884,0.48088738,0.39389844,6,True
1,0.24935913,-0.035030772,-0.1762376,0.82785347,-0.81876262,0.021538038,5,False
1,0.23814427,-0.02961091,-0.10663443,0.6982877,-0.81374353,0.02992052,4,False
1,0.2908432,-0.015318684,-0.16351444,-0.67117213,-0.80400585,0.025924595,4,False
1,0.28170417,-0.0077156447,-0.17143402,-0.54889154,-0.78165747,0.01618824,4,False
1,0.25177661,-0.034931263,-0.062054202,0.12530223,-0.7701695,0.013633361,4,False
1,0.31066827,-0.007800488,-0.075986474,0.61483454,-0.78035205,0.020656427,4,False
1,0.26191506,-0.0053503208,-0.099738976,0.24226029,-0.78986127,0.024051495,4,False
1,0.28955288,-0.048710557,-0.068145532,-0.82911447,-0.79843995,0.023261561,4,False
1,0.36710204,-0.028736337,-0.13982957,-0.38480789,-0.80611674,0.024912805,4,False
1,0.23814735,-0.01212192,-0.1324343,-0.037446282,-0.80650672,0.026578065,4,False
1,0.23307797,-0.013312519,-0.072428204,0.35625082,-0.80851719,0.028761876,4,False
1,0.31202003,0.0039666171,-0.10661048,0.37402009,-0.80324095,0.026457872,4,False
1,0.21512194,-0.047054191,-0.14940088,0.53318638,-0.80677394,0.015693797,4,False
1,0.31634897,-0.051397213,-0.069656476,-0.65300431,-0.80589429,0.021455844,4,False
1,0.36498286,-0.027755937,-0.11883841,-0.44040234,-0.81531429,0.023212485,4,False
1,0.22783383,0.0046816022,-0.13100462,-0.065788045,-0.81975559,0.024214128,4,False
1,0.25743736,-0.0078094305,-0.063160464,0.8445728,-0.81333133,0.021431497,4,False
1,0.335972,-0.011390522,-0.11315742,0.87666101,-0.81317669,0.021466762,4,False
1,0.20855568,-0.022771107,-0.14187034,0.2768521,-0.81723368,0.025772453,4,False
1,0.26618628,-0.028412448,-0.1218973,-0.77396712,-0.81196852,0.025334998,4,False
1,0.34022175,-0.011153995,-0.16626557,-0.59255313,-0.7966757,0.018116835,4,False
1,0.19788464,-0.014342052,-0.099408803,0.36886794,-0.78495792,0.015026583,4,False
1,0.29326107,-0.023525038,-0.032613441,0.49593913,-0.79180986,0.018789861,4,False
1,0.35773162,-0.0062180624,-0.1149487,0.60886361,-0.80534253,0.024319013,4,False
1,0.2410969,-0.018605399,-0.12388778,0.17701495,-0.80837682,0.026823569,4,False
3,0.33835299,-0.015129677,-0.11329693,-0.16335347,-0.807597,0.030574978,4,False
3,0.26253047,0.021230462,-0.15251046,0.9531365,-0.80593322,0.027720148,4,False
3,0.21720576,-0.021365921,-0.12269343,-0.20697289,-0.78420596,0.013187641,4,False
3,0.3310372,-0.028163599,-0.10412029,-0.74556922,-0.78085227,0.01368464,4,False
3,0.19731513,-0.019905909,-0.098545304,-0.50111491,-0.78199673,0.020923827,4,False
3,0.354952,-0.016706067,-0.13861595,-0.35494169,-0.77758877,0.025577094,4,False
3,0.23085037,-0.018224999,-0.080374497,0.19623006,-0.77841193,0.023917264,4,False
3,0.27116449,-0.054439656,-0.042185692,0.73668015,-0.7895844,0.018931525,4,False
3,0.35301026,0.017133679,-0.20612567,0.96813273,-0.8142926,0.0359165,2,False
3,0.25840063,-0.039324378,-0.16478914,-0.75697539,-0.7854217,0.027284177,4,False
3,0.25221082,-0.0011258037,-0.14778644,-0.80130676,-0.76196314,0.022009269,4,False
3,0.32048637,0.019740832,-0.13942966,-0.42106825,-0.74430684,0.015444382,4,False
3,0.13001261,-0.041204077,-0.024071054,-0.47211502,-0.73447142,0.0094161154,2,False
3,0.40172628,-0.020436641,-0.095194999,0.60591757,-0.75093411,0.018912362,2,False
3,0.37389275,0.006855097,-0.21801924,0.16062322,-0.76143004,0.020087129,4,False
3,0.41664588,-0.038868915,-0.13192968,0.95695445,-0.7781574,0.012073054,2,False
3,0.36171205,-0.02072938,-0.1406377,0.80447545,-0.79063965,0.022275869,4,False
3,0.087568143,-0.029017929,-0.13566659,-0.62334846,-0.78402215,0.021290415,2,False
3,0.39632643,-0.027872292,-0.14876148,-0.70129339,-0.76869619,0.018959525,4,False
3,0.3452716,-0.0096158756,-0.078882878,0.067016987,-0.76772005,0.024770694,4,False
3,0.12486678,-0.0059348981,-0.10611491,-0.088817145,-0.77435635,0.028445094,2,False
3,0.43456771,-0.016323367,-0.13854573,0.39043092,-0.77266307,0.0284555,3,True
3,0.36535389,-0.021317081,-0.15973792,0.14317847,-0.77286181,0.02655804,4,False
2,0.092526775,0.10090367,-0.25602436,0.68598124,-0.68239729,0.0088230486,2,True
2,0.19272627,-0.0083425093,-0.11292696,-0.45978188,-0.61247179,-0.030590625,4,False
2,0.20650757,-0.03924112,-0.10117632,-0.076869284,-0.60231142,-0.032139243,4,False
2,0.23103896,-0.0044447027,-0.082547902,0.78731307,-0.60255177,-0.024386059,4,False
2,0.31098575,-0.014431752,-0.097930158,0.76578802,-0.59191696,-0.030463822,4,False
2,0.33387446,0.0011741669,-0.16863987,-0.057973843,-0.5836495,-0.027543499,4,False
2,0.29412692,0.036441219,-0.094166237,0.43904738,-0.56782289,-0.027565688,4,False
2,0.24229811,-0.018850551,-0.028116054,0.23221901,-0.56822943,-0.041916745,4,False
2,0.18825276,0.078216468,-0.155644,0.49859878,-0.65387561,0.013875302,4,False
2,0.14317638,0.016814016,-0.089419787,0.71742682,-0.61206774,-0.024003839,4,False
2,0.24930629,-0.057274685,-0.10484961,-0.76651515,-0.59628713,-0.042994427,4,False
2,0.25969449,-0.02098832,-0.12466786,0.53569395,-0.59826991,-0.032315244,4,False
2,0.25424296,-0.014432997,-0.099862429,0.28087125,-0.58823261,-0.035517792,4,False
2,0.30022975,-0.048069405,-0.19716094,-0.32527689,-0.57629649,-0.040070425,4,False
2,0.35308502,-0.0071438224,-0.18415205,0.29458145,-0.554881,-0.036196286,4,False
2,0.38234622,-0.013127117,-0.052534935,-0.15837625,-0.55456057,-0.042033931,4,False
2,0.18141447,0.054531438,-0.14293732,0.24856756,-0.62264801,-0.0089956679,4,False
2,0.34798176,-0.00071288566,-0.14588041,-0.072398621,-0.57885909,-0.042567668,4,False
2,0.32834862,-0.046072875,-0.22322704,-0.087922913,-0.57128539,-0.053804678,4,False
2,0.27885416,-0.039797513,-0.13051326,0.80815954,-0.5647171,-0.041598897,4,False
2,0.24743725,-0.020579844,-0.053085143,-0.29473035,-0.56720253,-0.033352695,4,False
2,0.23014857,-0.029349477,-0.069226535,-0.18247158,-0.58653233,-0.028572736,4,False
2,0.20795053,0.0018256302,-0.092661143,0.79631438,-0.59770498,-0.023968955,4,False
2,0.24743007,-0.0035213368,-0.10133753,-0.13643347,-0.58873859,-0.031806599,4,False
5,0.27183106,-0.021161643,-0.1614166,0.28347777,-0.70138276,0.21534322,5,True
5,0.26256477,-0.039041682,-0.12043038,0.62600185,-0.68732158,0.21613044,5,True
5,0.26207188,-0.019060246,-0.13515366,0.37405816,-0.67374163,0.22441618,5,True
5,0.28641455,0.00082524978,-0.10630716,0.17411917,-0.66588218,0.22462888,5,True
5,0.28688001,-0.0049891014,-0.094813886,-0.42697231,-0.67265014,0.21716136,5,True
5,0.26686273,-0.029481302,-0.12243044,-0.36810093,-0.67898382,0.21336199,5,True
5,0.26909454,-0.024308035,-0.11999245,0.55250733,-0.67045146,0.21821571,5,True
5,0.2870465,-0.0094583871,-0.095703047,-0.6422458,-0.66549542,0.22041322,5,True
5,0.27944885,-0.020196827,-0.10648623,-0.10655627,-0.67134942,0.21782793,5,True
5,0.26952937,-0.022930147,-0.11668528,0.41897207,-0.67099118,0.21902509,5,True
5,0.2783294,-0.014612609,-0.10877934,-0.74601125,-0.66716189,0.22115333,5,True
5,0.2787874,-0.015617302,-0.10912314,0.15865655,-0.66788636,0.22015758,5,True
5,0.27270827,-0.017020016,-0.11622266,0.79450801,-0.66793633,0.2192579,5,True
5,0.27194436,-0.021023587,-0.11512351,-0.15196509,-0.66503886,0.2194394,5,True
5,0.27821092,-0.020854712,-0.1033999,-0.3604963,-0.66146426,0.22123971,5,True
5,0.28462148,-0.012627062,-0.098683152,0.22174146,-0.66206407,0.2225672,5,True
5,0.28281792,-0.011740481,-0.10393782,0.53827758,-0.6668678,0.22064014,5,True
5,0.27530328,-0.01698728,-0.10599728,0.8196248,-0.67007362,0.21854492,5,True
5,0.27664734,-0.017645708,-0.10659166,-0.34549144,-0.67053567,0.21862735,5,True
5,0.28242756,-0.014086896,-0.10517573,-0.75798179,-0.67111478,0.21867433,5,True
5,0.27756343,-0.017264046,-0.10755436,-0.33761369,-0.67306286,0.21744739,5,True
5,0.27262058,-0.021304886,-0.11661614,0.57379489,-0.67258343,0.2177865,5,True
5,0.27090186,-0.021799138,-0.12067615,0.61223545,-0.66811063,0.21973389,5,True
5,0.27614989,-0.017663444,-0.11068698,-0.5027066,-0.66303562,0.22141732,5,True
5,0.28395398,-0.012655909,-0.095552935,-0.59424785,-0.66281699,0.22141223,5,True
5,0.28090759,-0.014723865,-0.10336987,0.63161923,-0.66821944,0.21962634,5,True
5,0.2765739,-0.017099441,-0.11534534,0.55970673,-0.67057275,0.21853964,5,True
5,0.2760113,-0.017832968,-0.10878213,-0.6890686,-0.66874889,0.21847837,5,True
5,0.26968843,-0.024398226,-0.12200594,0.74399903,-0.66728948,0.21919838,5,True
5,0.31017977,-0.002041162,-0.088091609,0.60051562,-0.58107005,0.22963343,5,True
5,0.26856146,-0.013281915,-0.10873596,0.51557496,-0.597355,0.21749527,1,False
5,0.28236993,-0.016838341,-0.10609415,0.67542109,-0.59535219,0.21775252,5,True
5,0.26824726,-0.035306678,-0.11307738,0.15060531,-0.59534637,0.21844804,5,True
5,0.2788724,-0.025348261,-0.099752858,0.050864127,-0.58958172,0.22559791,5,True
5,0.28698726,-0.0094302396,-0.09848484,-0.88502628,-0.59092829,0.22824432,5,True
5,0.26928441,-0.019121626,-0.11904448,0.43515859,-0.59572563,0.2254262,5,True
5,0.27046159,-0.020306788,-0.11408948,0.85188832,-0.59137994,0.22639764,5,True
5,0.28499316,-0.011758915,-0.10355561,-0.5110298,-0.58852474,0.22745333,5,True
5,0.27843243,-0.01757001,-0.11130546,0.25081756,-0.59162274,0.22529584,5,True
5,0.27293064,-0.014323596,-0.1161634,0.22412624,-0.59082983,0.22509236,5,True
5,0.27037108,-0.010870471,-0.12131345,-0.349336,-0.58810174,0.2239872,5,True
5,0.27357887,-0.019342691,-0.11118319,0.39198254,-0.58528378,0.22178129,5,True
5,0.28801412,-0.015101489,-0.093966509,0.34273761,-0.58452037,0.22242653,5,True
4,0.33546174,0.1391304,-0.046234219,-0.30413575,-0.87795092,0.099991044,2,False
4,0.26539595,-0.0025886507,-0.13679345,-0.44867056,-0.88259557,0.045911591,4,True
4,0.2748726,-0.024977454,-0.11287848,-0.23015712,-0.86588215,0.037259816,4,True
4,0.27796537,-0.013426962,-0.10045428,-0.41806477,-0.86728499,0.040706046,5,False
4,0.27670922,-0.017612,-0.11546975,-0.0039242937,-0.86815567,0.039573007,4,True
4,0.27787759,-0.018484826,-0.1108796,0.2664319,-0.86673767,0.039766881,5,False
4,0.27872966,-0.015182154,-0.10163005,0.13788779,-0.86660993,0.040049021,4,True
4,0.2787075,-0.017281727,-0.11356375,0.56824944,-0.86742844,0.039250405,5,False
